,danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,artist_name,release_date
510,0.457,0.689,5,0.0883,0.0679,0.0,0.114,0.669,179.783,228693,4,Katy Perry,2008-01-01
511,0.544,0.897,2,0.0614,0.00225,0.0,0.169,0.571,149.96,224840,4,Katy Perry,2008-01-01
512,0.564,0.91,5,0.0522,0.00201,2.08e-06,0.0818,0.675,145.953,247653,4,Katy Perry,2008-01-01
513,0.699,0.76,5,0.0677,0.00223,0.0,0.132,0.696,129.996,179640,4,Katy Perry,2008-01-01
514,0.524,0.878,5,0.0346,0.0012,0.0,0.098,0.59,130.989,199187,4,Katy Perry,2008-01-01
515,0.431,0.803,4,0.0364,0.00167,0.0,0.331,0.309,147.048,246410,4,Katy Perry,2008-01-01
516,0.571,0.836,0,0.0811,0.0193,0.0,0.46,0.628,138.947,197013,4,Katy Perry,2008-01-01
517,0.647,0.883,4,0.052,0.0401,1.45e-06,0.117,0.587,78.984,217427,4,Katy Perry,2008-01-01
518,0.706,0.841,7,0.0418,7.95e-05,0.0,0.0688,0.861,132.032,220227,4,Katy Perry,2008-01-01
519,0.617,0.887,6,0.0943,0.0109,0.0,0.228,0.855,149.97,198347,4,Katy Perry,2008-01-01
520,0.382,0.577,0,0.0289,0.254,1.77e-06,0.168,0.186,179.932,255987,4,Katy Perry,2008-01-01
521,0.563,0.92,7,0.0544,0.000326,0.0,0.0742,0.448,128.287,205720,4,Katy Perry,2008-01-01
522,0.457,0.689,5,0.0883,0.0679,0.0,0.114,0.669,179.783,228693,4,Katy Perry,2008-01-01
523,0.544,0.897,2,0.0614,0.00225,0.0,0.169,0.571,149.96,224840,4,Katy Perry,2008-01-01
524,0.564,0.91,5,0.0522,0.00201,2.08e-06,0.0818,0.675,145.953,247653,4,Katy Perry,2008
525,0.699,0.76,5,0.0677,0.00223,0.0,0.132,0.696,129.996,179640,4,Katy Perry,2008
526,0.524,0.878,5,0.0346,0.0012,0.0,0.098,0.59,130.989,199187,4,Katy Perry,2008
527,0.431,0.803,4,0.0364,0.00167,0.0,0.331,0.309,147.048,246440,4,Katy Perry,2008
528,0.571,0.836,0,0.0811,0.0193,0.0,0.46,0.628,138.947,197013,4,Katy Perry,2008
529,0.647,0.883,4,0.052,0.0401,1.45e-06,0.117,0.587,78.984,217427,4,Katy Perry,2008
530,0.706,0.841,7,0.0418,7.95e-05,0.0,0.0688,0.861,132.032,220227,4,Katy Perry,2008
531,0.617,0.887,6,0.0943,0.0109,0.0,0.228,0.855,149.97,198347,4,Katy Perry,2008
532,0.382,0.577,0,0.0289,0.254,1.77e-06,0.168,0.186,179.932,255987,4,Katy Perry,2008
533,0.563,0.92,7,0.0544,0.000326,0.0,0.0742,0.448,128.287,205720,4,Katy Perry,2008
534,0.457,0.689,5,0.0883,0.0679,0.0,0.114,0.669,179.783,228693,4,Katy Perry,2008
535,0.544,0.897,2,0.0614,0.00225,0.0,0.169,0.571,149.96,224840,4,Katy Perry,2008
536,0.772,0.596,8,0.0411,0.447,0.00182,0.101,0.736,103.419,210907,3,Katy Perry,2008
537,0.763,0.429,11,0.05,0.0855,9.55e-05,0.364,0.342,138.508,206400,4,Katy Perry,2008
538,0.398,0.409,4,0.0288,0.226,0.0,0.111,0.353,141.916,291707,4,Katy Perry,2008
539,0.76,0.274,0,0.0313,0.343,0.0,0.108,0.319,109.991,157880,4,Katy Perry,2008
540,0.643,0.927,10,0.0633,0.00109,0.0,0.272,0.439,130.947,223653,4,Katy Perry,2008
541,0.839,0.697,9,0.153,0.00145,0.195,0.0538,0.328,130.025,209867,4,Katy Perry,2008
542,0.717,0.795,7,0.0291,3.61e-05,0.000157,0.414,0.729,129.506,230453,4,Katy Perry,2008
543,0.607,0.724,4,0.097,0.0712,0.000206,0.379,0.848,78.945,240813,4,Katy Perry,2008
544,0.772,0.74,9,0.0549,0.00304,0.482,0.0865,0.681,122.976,246480,4,Katy Perry,2017-08-25
545,0.788,0.799,10,0.0441,0.144,6.43e-05,0.185,0.779,106.0,234906,4,Katy Perry,2017-08-04
546,0.816,0.812,6,0.0543,0.143,3.14e-06,0.0809,0.669,106.0,223869,4,Katy Perry,2017-07-21
547,0.885,0.746,1,0.0491,0.0377,0.00332,0.123,0.586,128.028,200625,4,Katy Perry,2017-06-30
548,0.849,0.744,1,0.0566,0.0417,0.00426,0.118,0.617,128.033,200625,4,Katy Perry,2017-06-30
549,0.692,0.545,8,0.0447,0.151,2.36e-05,0.107,0.381,119.976,181115,4,Katy Perry,2017-06-23
550,0.692,0.801,6,0.0392,0.0446,0.00839,0.118,0.459,106.028,184440,4,Katy Perry,2017-05-17
551,0.608,0.638,1,0.12,0.00334,0.00554,0.408,0.358,105.954,201387,4,Katy Perry,2017-05-17
552,0.836,0.761,8,0.0611,0.333,0.000125,0.107,0.763,106.023,176803,4,Katy Perry,2017-05-17
553,0.757,0.705,9,0.203,0.329,0.0,0.118,0.439,95.022,250241,4,Katy Perry,2017-04-11
554,0.719,0.862,4,0.0551,0.00264,0.000143,0.105,0.322,120.014,276968,4,Katy Perry,2017-03-24
555,0.75,0.725,0,0.0856,0.00195,0.000373,0.0668,0.513,114.974,342006,4,Katy Perry,2017-03-17
556,0.886,0.585,7,0.0493,0.0326,4.85e-06,0.0882,0.793,145.007,161067,4,Rihanna,2016-01-28
557,0.388,0.2,4,0.0295,0.642,0.000255,0.279,0.394,134.83,72080,4,Rihanna,2016-01-28
558,0.62,0.807,6,0.0488,0.29,0.0,0.0742,0.824,95.04,253080,4,Rihanna,2016-01-28
559,0.599,0.538,11,0.171,0.064,0.0,0.0927,0.56,183.941,219320,4,Rihanna,2016-01-28
560,0.683,0.615,3,0.0411,0.336,0.0,0.0986,0.332,94.414,186467,3,Rihanna,2016-01-28
561,0.415,0.477,9,0.0357,0.0556,0.00288,0.307,0.188,114.946,235587,4,Rihanna,2016-01-28
562,0.698,0.319,5,0.208,0.103,0.0,0.0856,0.295,110.789,191600,4,Rihanna,2016-01-28
563,0.45,0.394,4,0.21,0.439,4.02e-06,0.353,0.257,128.067,133080,4,Rihanna,2016-01-28
564,0.448,0.796,8,0.0463,0.212,0.00108,0.0675,0.501,151.955,397093,4,Rihanna,2016-01-28
565,0.539,0.379,10,0.0276,0.729,2.37e-05,0.186,0.563,81.136,202507,4,Rihanna,2016-01-28
566,0.502,0.639,4,0.0481,0.0684,1.26e-05,0.0758,0.36,171.89,224000,3,Rihanna,2016-01-28
567,0.387,0.562,10,0.0387,0.161,0.0,0.129,0.37,78.36,120627,3,Rihanna,2016-01-28
568,0.499,0.164,10,0.033,0.894,0.0,0.138,0.138,79.916,223213,4,Rihanna,2016-01-28
569,0.447,0.674,8,0.0407,0.00478,5.98e-06,0.29,0.321,81.995,88493,4,Rihanna,2016-01-28
570,0.684,0.84,1,0.107,0.211,0.000223,0.155,0.744,145.905,144227,4,Rihanna,2016-01-28
571,0.619,0.539,1,0.0409,0.326,0.0,0.106,0.39,112.006,206400,4,Rihanna,2016-01-28
572,0.884,0.588,7,0.049,0.0345,4.51e-06,0.0882,0.821,144.996,161067,4,Rihanna,2016-01-28
573,0.38,0.199,4,0.0296,0.619,0.000136,0.28,0.401,135.42,72080,4,Rihanna,2016-01-28
574,0.62,0.826,3,0.0492,0.264,0.0,0.0637,0.835,95.006,253080,4,Rihanna,2016-01-28
575,0.594,0.533,11,0.0981,0.0641,0.0,0.0928,0.524,91.496,219320,4,Rihanna,2016-01-28
576,0.527,0.622,3,0.0873,0.342,0.0,0.0986,0.348,188.774,186467,3,Rihanna,2016-01-28
577,0.416,0.473,9,0.034,0.0601,0.00188,0.295,0.227,114.929,235587,4,Rihanna,2016-01-28
578,0.699,0.325,7,0.228,0.0947,0.0,0.086,0.273,110.786,191600,4,Rihanna,2016-01-28
579,0.573,0.384,4,0.12,0.381,2.41e-06,0.291,0.23,128.003,133080,4,Rihanna,2016-01-28
580,0.434,0.791,8,0.0463,0.228,0.000995,0.0676,0.495,152.093,397093,4,Rihanna,2016-01-28
581,0.552,0.387,10,0.0284,0.729,3.31e-05,0.188,0.585,81.086,202507,4,Rihanna,2016-01-28
582,0.503,0.632,4,0.0492,0.0777,1.3e-05,0.0758,0.369,171.92,224000,3,Rihanna,2016-01-28
583,0.429,0.567,10,0.0355,0.149,1.17e-06,0.129,0.441,78.214,120627,3,Rihanna,2016-01-28
584,0.313,0.169,10,0.0365,0.886,0.0,0.138,0.127,79.984,223213,4,Rihanna,2016-01-28
585,0.457,0.672,8,0.0417,0.00344,6.34e-06,0.29,0.306,81.982,88493,4,Rihanna,2016-01-28
586,0.686,0.848,1,0.101,0.203,0.000123,0.158,0.734,145.901,144227,4,Rihanna,2016-01-28
587,0.614,0.541,1,0.0407,0.292,0.0,0.106,0.394,112.013,206400,4,Rihanna,2016-01-28
588,0.886,0.588,7,0.0524,0.036,4.58e-06,0.0904,0.784,145.012,161067,4,Rihanna,2016-01-28
589,0.366,0.203,4,0.0299,0.689,0.000184,0.267,0.396,135.413,72080,4,Rihanna,2016-01-28
590,0.616,0.804,3,0.0483,0.273,0.0,0.0668,0.888,95.023,253080,4,Rihanna,2016-01-28
591,0.726,0.535,11,0.0964,0.0751,0.0,0.0919,0.563,91.995,219320,4,Rihanna,2016-01-28
592,0.685,0.61,0,0.0439,0.323,0.0,0.102,0.323,94.384,186467,3,Rihanna,2016-01-28
593,0.421,0.463,9,0.0326,0.0528,0.00375,0.298,0.189,114.974,235587,4,Rihanna,2016-01-28
594,0.685,0.313,5,0.261,0.1,0.0,0.082,0.295,110.938,191600,4,Rihanna,2016-01-28
595,0.576,0.397,7,0.0882,0.524,2.39e-06,0.476,0.293,128.489,133053,4,Rihanna,2016-01-28
596,0.447,0.799,8,0.0459,0.209,0.0049,0.061,0.52,151.955,397120,4,Rihanna,2016-01-28
597,0.53,0.391,10,0.0286,0.751,6.97e-05,0.187,0.521,82.215,202507,4,Rihanna,2016-01-28
598,0.509,0.629,4,0.0463,0.072,9.58e-06,0.0814,0.393,171.974,224000,3,Rihanna,2016-01-28
599,0.291,0.561,10,0.0421,0.116,0.0,0.119,0.391,153.226,120627,3,Rihanna,2016-01-28
600,0.494,0.17,10,0.0337,0.895,0.0,0.139,0.145,80.098,223213,4,Rihanna,2016-01-28
601,0.418,0.672,0,0.0429,0.00686,2.14e-06,0.277,0.353,82.134,88493,4,Rihanna,2016-01-28
602,0.684,0.853,1,0.0833,0.163,0.00457,0.13,0.803,145.912,144227,4,Rihanna,2016-01-28
603,0.61,0.527,1,0.0384,0.284,0.0,0.095,0.366,112.001,206400,4,Rihanna,2016-01-28
604,0.886,0.588,7,0.0524,0.036,4.58e-06,0.0904,0.784,145.012,161067,4,Rihanna,2016-01-28
605,0.366,0.203,4,0.0299,0.689,0.000184,0.267,0.396,135.413,72080,4,Rihanna,2016-01-28
606,0.616,0.804,3,0.0483,0.273,0.0,0.0668,0.888,95.023,253080,4,Rihanna,2016-01-28
607,0.726,0.535,11,0.0964,0.0751,0.0,0.0919,0.563,91.995,219320,4,Rihanna,2016-01-28
608,0.685,0.61,0,0.0439,0.323,0.0,0.102,0.323,94.384,186467,3,Rihanna,2016-01-28
609,0.421,0.463,9,0.0326,0.0528,0.00375,0.298,0.189,114.974,235587,4,Rihanna,2016-01-28
610,0.685,0.313,5,0.261,0.1,0.0,0.082,0.295,110.938,191600,4,Rihanna,2016-01-28
611,0.576,0.397,7,0.0882,0.524,2.39e-06,0.476,0.293,128.489,133053,4,Rihanna,2016-01-28
612,0.447,0.799,8,0.0459,0.209,0.0049,0.061,0.52,151.955,397120,4,Rihanna,2016-01-28
613,0.53,0.391,10,0.0286,0.751,6.97e-05,0.187,0.521,82.215,202507,4,Rihanna,2016-01-28
614,0.509,0.629,4,0.0463,0.072,9.58e-06,0.0814,0.393,171.974,224000,3,Rihanna,2016-01-28
615,0.291,0.561,10,0.0421,0.116,0.0,0.119,0.391,153.226,120627,3,Rihanna,2016-01-28
616,0.494,0.17,10,0.0337,0.895,0.0,0.139,0.145,80.098,223213,4,Rihanna,2016-01-28
617,0.418,0.672,0,0.0429,0.00686,2.14e-06,0.277,0.353,82.134,88493,4,Rihanna,2016-01-28
618,0.684,0.853,1,0.0833,0.163,0.00457,0.13,0.803,145.912,144227,4,Rihanna,2016-01-28
619,0.61,0.527,1,0.0384,0.284,0.0,0.095,0.366,112.001,206400,4,Rihanna,2016-01-28
620,0.885,0.582,7,0.0504,0.0383,4.37e-06,0.0882,0.774,144.993,161067,4,Rihanna,2016-01-28
621,0.394,0.203,4,0.0293,0.635,0.000182,0.279,0.354,135.073,72080,4,Rihanna,2016-01-28
622,0.62,0.812,3,0.0481,0.284,0.0,0.0641,0.837,94.977,253080,4,Rihanna,2016-01-28
623,0.62,0.537,11,0.0923,0.0624,0.0,0.0928,0.54,91.233,219320,4,Rihanna,2016-01-28
624,0.674,0.613,3,0.0458,0.341,0.0,0.0986,0.304,94.357,186467,3,Rihanna,2016-01-28
625,0.42,0.47,9,0.0332,0.0495,0.00332,0.316,0.205,114.998,235587,4,Rihanna,2016-01-28
626,0.683,0.319,5,0.259,0.114,0.0,0.0849,0.285,110.867,191600,4,Rihanna,2016-01-28
627,0.563,0.39,4,0.152,0.449,2.42e-06,0.314,0.226,128.096,133080,4,Rihanna,2016-01-28
628,0.452,0.784,8,0.0432,0.225,0.00111,0.0723,0.519,151.364,397093,4,Rihanna,2016-01-28
629,0.557,0.391,10,0.0277,0.732,3.15e-05,0.188,0.604,81.129,202507,4,Rihanna,2016-01-28
630,0.504,0.631,4,0.0443,0.0825,1.12e-05,0.073,0.383,171.902,224000,3,Rihanna,2016-01-28
631,0.369,0.564,10,0.0376,0.155,0.0,0.129,0.412,78.703,120627,3,Rihanna,2016-01-28
632,0.5,0.166,10,0.0335,0.889,0.0,0.138,0.127,80.011,223227,4,Rihanna,2016-01-28
633,0.883,0.584,7,0.0465,0.0392,4.39e-06,0.0869,0.784,144.975,161067,4,Rihanna,2016-01-28
634,0.399,0.203,4,0.0298,0.66,0.000163,0.27,0.405,134.202,72080,4,Rihanna,2016-01-28
635,0.619,0.806,3,0.0483,0.272,0.0,0.0671,0.877,95.0,253080,4,Rihanna,2016-01-28
636,0.725,0.534,11,0.0946,0.0752,0.0,0.0919,0.558,91.974,219320,4,Rihanna,2016-01-28
637,0.685,0.61,0,0.0439,0.323,0.0,0.102,0.323,94.384,186467,3,Rihanna,2016-01-28
638,0.42,0.466,9,0.0326,0.0546,0.00389,0.298,0.185,115.004,235587,4,Rihanna,2016-01-28
639,0.671,0.314,5,0.244,0.11,0.0,0.0825,0.296,110.898,191600,4,Rihanna,2016-01-28
640,0.509,0.38,7,0.158,0.547,1.21e-06,0.36,0.249,127.88,133080,4,Rihanna,2016-01-28
641,0.44,0.803,8,0.0443,0.199,0.00282,0.0591,0.501,151.777,397093,4,Rihanna,2016-01-28
642,0.53,0.391,10,0.0286,0.751,6.97e-05,0.187,0.521,82.215,202507,4,Rihanna,2016-01-28
643,0.509,0.637,4,0.0471,0.0717,1.08e-05,0.0789,0.378,172.006,224000,3,Rihanna,2016-01-28
644,0.292,0.567,3,0.0416,0.112,1.01e-06,0.119,0.392,153.199,120627,3,Rihanna,2016-01-28
645,0.494,0.17,10,0.0337,0.895,0.0,0.139,0.145,80.098,223227,4,Rihanna,2016-01-28
646,0.886,0.588,7,0.0524,0.036,4.58e-06,0.0904,0.784,145.012,161067,4,Rihanna,2016-01-28
647,0.366,0.203,4,0.0299,0.689,0.000184,0.267,0.396,135.413,72080,4,Rihanna,2016-01-28
648,0.616,0.804,3,0.0483,0.273,0.0,0.0668,0.888,95.023,253080,4,Rihanna,2016-01-28
649,0.726,0.535,11,0.0964,0.0751,0.0,0.0919,0.563,91.995,219320,4,Rihanna,2016-01-28
650,0.685,0.61,0,0.0439,0.323,0.0,0.102,0.323,94.384,186467,3,Rihanna,2016-01-28
651,0.421,0.463,9,0.0326,0.0528,0.00375,0.298,0.189,114.974,235587,4,Rihanna,2016-01-28
652,0.685,0.313,5,0.261,0.1,0.0,0.082,0.295,110.938,191600,4,Rihanna,2016-01-28
653,0.576,0.397,7,0.0882,0.524,2.39e-06,0.476,0.293,128.489,133053,4,Rihanna,2016-01-28
654,0.447,0.799,8,0.0459,0.209,0.0049,0.061,0.52,151.955,397120,4,Rihanna,2016-01-28
655,0.53,0.391,10,0.0286,0.751,6.97e-05,0.187,0.521,82.215,202507,4,Rihanna,2016-01-28
656,0.509,0.629,4,0.0463,0.072,9.58e-06,0.0814,0.393,171.974,224000,3,Rihanna,2016-01-28
657,0.291,0.561,10,0.0421,0.116,0.0,0.119,0.391,153.226,120627,3,Rihanna,2016-01-28
658,0.494,0.17,10,0.0337,0.895,0.0,0.139,0.145,80.098,223227,4,Rihanna,2016-01-28
659,0.886,0.588,7,0.0524,0.036,4.58e-06,0.0904,0.784,145.012,161067,4,Rihanna,2016-01-28
660,0.366,0.203,4,0.0299,0.689,0.000184,0.267,0.396,135.413,72080,4,Rihanna,2016-01-28
661,0.616,0.804,3,0.0483,0.273,0.0,0.0668,0.888,95.023,253080,4,Rihanna,2016-01-28
662,0.726,0.535,11,0.0964,0.0751,0.0,0.0919,0.563,91.995,219320,4,Rihanna,2016-01-28
663,0.685,0.61,0,0.0439,0.323,0.0,0.102,0.323,94.384,186467,3,Rihanna,2016-01-28
664,0.421,0.463,9,0.0326,0.0528,0.00375,0.298,0.189,114.974,235587,4,Rihanna,2016-01-28
665,0.685,0.313,5,0.261,0.1,0.0,0.082,0.295,110.938,191600,4,Rihanna,2016-01-28
666,0.576,0.397,7,0.0882,0.524,2.39e-06,0.476,0.293,128.489,133053,4,Rihanna,2016-01-28
667,0.447,0.799,8,0.0459,0.209,0.0049,0.061,0.52,151.955,397120,4,Rihanna,2016-01-28
668,0.53,0.391,10,0.0286,0.751,6.97e-05,0.187,0.521,82.215,202507,4,Rihanna,2016-01-28
669,0.509,0.629,4,0.0463,0.072,9.58e-06,0.0814,0.393,171.974,224000,3,Rihanna,2016-01-28
670,0.291,0.561,10,0.0421,0.116,0.0,0.119,0.391,153.226,120627,3,Rihanna,2016-01-28
671,0.494,0.17,10,0.0337,0.895,0.0,0.139,0.145,80.098,223227,4,Rihanna,2016-01-28
672,0.689,0.868,9,0.0815,0.000195,0.0,0.294,0.96,154.123,222413,4,Rihanna,2013-01-01
673,0.564,0.71,11,0.0461,0.00125,0.0,0.109,0.393,91.972,225147,4,Rihanna,2013-01-01
674,0.717,0.697,8,0.137,0.014,0.00125,0.131,0.379,129.042,205067,4,Rihanna,2013-01-01
675,0.785,0.478,2,0.0419,0.0254,0.0,0.0901,0.39,134.002,161200,4,Rihanna,2013-01-01
676,0.703,0.651,7,0.0327,0.537,0.0,0.0955,0.498,119.976,256320,4,Rihanna,2013-01-01
677,0.656,0.824,0,0.229,0.221,0.00757,0.171,0.423,81.071,264453,4,Rihanna,2013-01-01
678,0.668,0.64,3,0.0888,0.049,0.0,0.0671,0.259,130.004,181627,4,Rihanna,2013-01-01
679,0.402,0.696,8,0.0448,0.0476,0.0,0.628,0.227,180.158,243093,3,Rihanna,2013-01-01
680,0.621,0.31,9,0.0283,0.945,6.12e-05,0.117,0.125,111.893,240707,4,Rihanna,2013-01-01
681,0.741,0.6,1,0.0412,0.0362,0.0,0.0562,0.515,109.233,216293,4,Rihanna,2013-01-01
682,0.542,0.66,6,0.0357,0.0747,0.0,0.184,0.154,127.892,418880,4,Rihanna,2013-01-01
683,0.303,0.479,1,0.0338,0.74,0.0,0.103,0.244,76.668,211880,4,Rihanna,2013-01-01
684,0.571,0.481,10,0.0937,0.389,6.02e-05,0.097,0.682,90.997,249133,4,Rihanna,2013-01-01
685,0.479,0.779,11,0.0448,0.064,0.0,0.205,0.306,75.961,215413,4,Rihanna,2013-01-01
686,0.421,0.575,8,0.0403,0.207,0.0,0.365,0.287,147.449,192853,4,Rihanna,2013-01-01
687,0.722,0.629,11,0.0393,0.000283,0.0735,0.0468,0.372,99.996,303533,4,Rihanna,2013-01-01
688,0.706,0.614,11,0.079,0.0234,1.24e-06,0.121,0.538,104.984,269453,4,Rihanna,2013-01-01
689,0.691,0.859,9,0.085,0.000188,0.0,0.292,0.931,154.113,222413,4,Rihanna,2012-12-11
690,0.555,0.709,11,0.0452,0.00118,0.0,0.113,0.387,91.982,225147,4,Rihanna,2012-12-11
691,0.714,0.692,4,0.122,0.0204,0.000503,0.146,0.34,128.993,205067,4,Rihanna,2012-12-11
692,0.782,0.495,2,0.0436,0.021,0.0,0.104,0.365,134.016,161200,4,Rihanna,2012-12-11
693,0.703,0.601,5,0.0322,0.474,0.0,0.0853,0.494,119.971,256320,4,Rihanna,2012-12-11
694,0.673,0.82,0,0.174,0.214,0.00549,0.191,0.429,81.029,264453,4,Rihanna,2012-12-11
695,0.655,0.63,3,0.0687,0.0355,0.0,0.0656,0.332,129.877,181627,4,Rihanna,2012-12-11
696,0.551,0.702,11,0.0339,0.0514,0.0,0.599,0.193,90.074,243093,3,Rihanna,2012-12-11
697,0.619,0.324,9,0.0271,0.949,5.42e-05,0.114,0.0965,111.927,240707,4,Rihanna,2012-12-11
698,0.742,0.612,1,0.0498,0.0368,0.0,0.0514,0.475,109.234,216293,4,Rihanna,2012-12-11
699,0.549,0.665,6,0.036,0.0698,0.0,0.195,0.149,127.838,418867,4,Rihanna,2012-12-11
700,0.335,0.481,1,0.0328,0.755,0.0,0.102,0.258,79.385,211893,4,Rihanna,2012-12-11
701,0.5,0.472,10,0.0853,0.349,2.72e-05,0.126,0.688,90.439,249133,4,Rihanna,2012-12-11
702,0.492,0.775,11,0.0415,0.0804,0.0,0.197,0.371,76.087,215413,4,Rihanna,2012-12-11
703,0.434,0.578,8,0.0402,0.248,0.0,0.377,0.27,147.272,192853,4,Rihanna,2012-12-11
704,0.547,0.66,11,0.0469,0.000339,0.114,0.0453,0.339,99.952,303533,4,Rihanna,2012-12-11
705,0.717,0.617,11,0.0782,0.023,0.0,0.124,0.484,104.98,269453,4,Rihanna,2012-12-11
706,0.695,0.857,9,0.0702,0.000208,0.0,0.3,0.938,154.106,222413,4,Rihanna,2012-12-11
707,0.553,0.721,11,0.0508,0.00124,0.0,0.114,0.41,91.983,225147,4,Rihanna,2012-12-11
708,0.708,0.701,4,0.138,0.0198,0.00074,0.166,0.358,129.002,205067,4,Rihanna,2012-12-11
709,0.783,0.495,2,0.0451,0.0316,0.0,0.0999,0.413,133.959,161200,4,Rihanna,2012-12-11
710,0.71,0.62,5,0.0326,0.493,0.0,0.0933,0.495,119.986,256320,4,Rihanna,2012-12-11
711,0.676,0.806,0,0.179,0.206,0.0152,0.21,0.441,80.999,264453,4,Rihanna,2012-12-11
712,0.666,0.663,3,0.105,0.057,0.0,0.0545,0.308,129.979,181627,4,Rihanna,2012-12-11
713,0.397,0.683,11,0.0439,0.077,0.0,0.638,0.223,179.922,243093,3,Rihanna,2012-12-11
714,0.621,0.306,9,0.0268,0.938,6.71e-05,0.129,0.0853,111.926,240707,4,Rihanna,2012-12-11
715,0.74,0.609,1,0.053,0.0535,0.0,0.0551,0.508,109.219,216293,4,Rihanna,2012-12-11
716,0.525,0.657,6,0.0361,0.0797,0.0,0.193,0.177,127.84,418867,4,Rihanna,2012-12-11
717,0.427,0.475,1,0.0318,0.766,0.0,0.1,0.267,79.962,211893,4,Rihanna,2012-12-11
718,0.638,0.483,10,0.0801,0.319,3.59e-05,0.118,0.647,91.069,249133,4,Rihanna,2012-12-11
719,0.488,0.79,1,0.0471,0.104,0.0,0.257,0.357,75.927,215413,4,Rihanna,2012-12-11
720,0.407,0.591,8,0.0431,0.258,0.0,0.37,0.261,147.434,192853,4,Rihanna,2012-12-11
721,0.731,0.671,11,0.0412,0.000349,0.0481,0.0494,0.402,99.969,303533,4,Rihanna,2012-12-11
722,0.715,0.617,11,0.0813,0.0255,1.06e-06,0.136,0.501,104.971,269453,4,Rihanna,2012-12-11
723,0.691,0.866,9,0.0729,0.000202,0.0,0.294,0.96,154.117,222413,4,Rihanna,2012-12-11
724,0.564,0.71,11,0.0461,0.00125,0.0,0.109,0.393,91.972,225147,4,Rihanna,2012-12-11
725,0.717,0.697,8,0.137,0.014,0.00125,0.131,0.379,129.042,205067,4,Rihanna,2012-12-11
726,0.785,0.478,2,0.0419,0.0254,0.0,0.0901,0.39,134.002,161200,4,Rihanna,2012-12-11
727,0.71,0.598,5,0.0319,0.508,0.0,0.0971,0.501,119.981,256320,4,Rihanna,2012-12-11
728,0.629,0.819,0,0.25,0.229,0.00706,0.169,0.468,162.048,264453,4,Rihanna,2012-12-11
729,0.668,0.64,3,0.0888,0.049,0.0,0.0675,0.259,130.004,181627,4,Rihanna,2012-12-11
730,0.402,0.696,8,0.0448,0.0476,0.0,0.628,0.227,180.158,243093,3,Rihanna,2012-12-11
731,0.621,0.31,9,0.0283,0.945,6.12e-05,0.117,0.125,111.893,240707,4,Rihanna,2012-12-11
732,0.741,0.6,1,0.0412,0.0362,0.0,0.0562,0.515,109.233,216293,4,Rihanna,2012-12-11
733,0.542,0.66,6,0.0357,0.0747,0.0,0.184,0.154,127.892,418867,4,Rihanna,2012-12-11
734,0.419,0.465,1,0.0312,0.744,0.0,0.102,0.251,79.75,211893,4,Rihanna,2012-12-11
735,0.583,0.482,10,0.0987,0.362,4.14e-05,0.0938,0.645,90.483,249133,4,Rihanna,2012-12-11
736,0.478,0.788,11,0.0458,0.0668,0.0,0.167,0.297,75.954,215760,4,Rihanna,2012-12-11
737,0.694,0.861,9,0.101,0.000193,0.0,0.29,0.928,154.067,222413,4,Rihanna,2012-12-11
738,0.548,0.724,11,0.0509,0.00159,0.0,0.112,0.425,91.954,225147,4,Rihanna,2012-12-11
739,0.721,0.694,4,0.139,0.0193,0.000304,0.272,0.381,129.006,205067,4,Rihanna,2012-12-11
740,0.784,0.477,2,0.0459,0.0299,0.0,0.098,0.372,133.973,161200,4,Rihanna,2012-12-11
741,0.713,0.612,5,0.0328,0.533,0.0,0.0878,0.481,119.991,256320,4,Rihanna,2012-12-11
742,0.631,0.813,0,0.267,0.175,0.0174,0.193,0.415,162.044,264453,4,Rihanna,2012-12-11
743,0.662,0.655,3,0.0857,0.0595,0.0,0.0667,0.318,130.023,181627,4,Rihanna,2012-12-11
744,0.397,0.693,8,0.047,0.0765,0.0,0.617,0.183,180.011,243093,3,Rihanna,2012-12-11
745,0.631,0.3,9,0.0267,0.94,0.000118,0.13,0.0954,111.953,240707,4,Rihanna,2012-12-11
746,0.743,0.626,1,0.0486,0.0514,0.0,0.0506,0.504,109.24,216293,4,Rihanna,2012-12-11
747,0.518,0.667,6,0.0374,0.0922,0.0,0.196,0.16,127.728,418867,4,Rihanna,2012-12-11
748,0.337,0.487,1,0.0332,0.759,0.0,0.0998,0.262,78.721,211893,4,Rihanna,2012-12-11
749,0.479,0.484,10,0.113,0.339,3.73e-05,0.103,0.671,88.101,249133,4,Rihanna,2012-12-11
750,0.483,0.793,1,0.0531,0.102,0.0,0.181,0.356,75.993,215760,4,Rihanna,2012-12-11
751,0.691,0.873,9,0.09,0.000171,0.0,0.296,0.948,154.116,222413,4,Rihanna,2012-12-10
752,0.561,0.707,11,0.0465,0.00114,0.0,0.112,0.386,91.943,225147,4,Rihanna,2012-12-10
753,0.716,0.705,4,0.207,0.0172,0.000273,0.125,0.324,129.028,205067,4,Rihanna,2012-12-10
754,0.78,0.482,2,0.0422,0.0254,0.0,0.104,0.374,133.992,161200,4,Rihanna,2012-12-10
755,0.703,0.651,5,0.0337,0.534,0.0,0.0899,0.476,119.983,256320,4,Rihanna,2012-12-10
756,0.67,0.82,0,0.163,0.231,0.0041,0.174,0.409,81.029,264453,4,Rihanna,2012-12-10
