,0,1
10,one-afternoon,"

[verse 1]
tto buseojinda buseojinda nalkeun gieogi
tto sarajinda sarajinda eotteon eolguri
musimko jinachideon nae haru soge
cham eoryeowotgo eoryeosseotdeon geu ttaeui uri
ijeya muneul yeolgoseo
manggajyeoganeun siganeul gochigo sipeo

[chorus]
haruharu neureoganeun hansum soge
iyu eopsi saenggangnaneun nari isseo
geu heuteojigo euseureojin sigan sogeseo
kkok chatgo sipeun bogo sipeun jangmyeoni isseo
cheoeum naege soneul geonnedeon neo

[verse 2]
cham seotulleotgo buranhamyeo muchaegimhaetdeon
museopgedo jidokhaetdeon geu narui uri
manggajyeoganeun siganeul gochigo sipeo

[chorus]
haruharu neureoganeun hansum soge
iyu eopsi saenggangnaneun nari isseo
geu heuteojigo euseureojin sigan sogeseo
kkok chatgo sipeun bogo sipeun jangmyeoni isseo
cheoeum naege soneul geonnedeon neo

[bridge]
eotteon saenggakgwa eotteon moseubui
harureul salgo inneunji gunggeumhaejyeo
gakkeumeun neodo chueoge gidaeeo
nunbusin geu narui kkumeul kkuneunji

bogo sipeo jigeum ne moseup geudaero
deutgo sipeo kkumim eomneun ne moksori
hok oraedoeeo eongkyeobeorin ohaera haedo
kkok dasi han beon neukkigopeun maeumi isseo
malkeun ohu, oneul gateun nare

[outro]
cómo estás? yeah-eh
haessal soge buseojideon uri

"
11,show-girls,"

[intro]
welcome to the show
you’ve all been waiting for
the spectacular show girls

[verse 1]
bildingsup sairo nal bichwooneun moonlight
jeogi jeo jageun byeoreseo taeeonan lady
garodeung arae spot light
ajjilhan smile (ajjilhan smile)

i neolgo jobeun ttange pieonaneun challa
nal bonaen sinui songil seontaegeun dan hana
yeokhaldo daesado modu da nae mal
nae mam ttara (jeonbu nae mam ttara)

[pre-chorus]
sinario ttawineun eomneun geoya
unmyeongiran teure gathyeo saljineun ma
juingongeun i sungan baro neo
boom boom i bwa lady
nun hanbeonman ttak gamgo sijakhae
eodumi oneulbam modu deopgi jeone
sonkkeutkkaji freehaejige

[chorus]
we are the show girls!
action! in the world!
we are the show girls!
action! in the world!
we are the show girls!
action! in the world!
neowa naui happy ending!

[verse 2]
hyuil harujjeumeun nugungawa roma
achim haega tteumyeon tipaniro nawa
yeongwonhi gyesokdoel kkum sokcheoreom
neowa (kkumsogui neowa)

up & down deo manhajil surok
jeomjeom seutorineun nanhaehae
sucheon beon deo ihaehaebwado
jakku heomuhaejyeoman ga, na wae?
(we are the show girls)

[pre-chorus]
gamanhiman itji malgo iri nawa
chanceneun amu ttaena oji anha
yeoljeong gadeuk taeun mameun best friend
boom boom i bwa lady
jasingameuro neol chaewo sijakhae
eodum soge bichi sarajigi jeone
nuguboda freehaejige

[break]
do-do-yeah doobie doobie do-do-yeah
do-do-yeah doobie doobie do-do-yeah
do-do-yeah doobie doobie do-do-yeah
sonkkeutkkaji freehaejige (get ready!)

[chorus]
we are the show girls!
action! in the world! (in the world)
we are the show girls!
action! in the world! (wooh)
we are the show girls!
action! in the world! (wooh)
neowa naui happy ending!
(we are the show girls)

[bridge]
we are the show girls
we are the show girls
we are the show girls
look out here we go

sinarion jeo meolli nallyeobwa
unmyeongui kkeuneul deo kkwak jaba (listen boys)
modeun ge neomanui dramajanha
boom boom i bwa lady (c’mon listen boys)
ne maeumui teum saireul gyeonyanghae
eodumi oneulbam modu deopgi jeone (wooh)
nuguboda freehaejige (wooh)

[chorus]
we are the show girls! (yeah yeah yeah)
action! in the world! (action in the world)
we are the show girls! (yeah yeah yeah)
action! in the world!  (action in the world)
we are the show girls! (oh oh oh)
action! in the world!
neowa naui happy ending!
(a happy happy end) (wooh)

[outro]
we are the show girls! (action in the world)
action! in the world!
we are the show girls! (action in the world)
action! in the world!
we are the show girls!
action! in the world!
neowa naui happy ending! (a happy ending)

"
12,fire-alarm,"

[intro]
danger danger
ttulusttu allami gyeonggohae
geogiseo meoreojyeoya hae
no nuh no nuh no nuh
stranger stranger
geuneun nachseolgo wiheomhae
modudeul malligo ittji
no nuh no nuh no nuh

[verse 1]
nunbich acha deulkin geot gata
geoureul boneun cheog humchyeobon nunbich
majuchyeottneunde
waeji geuui siseoneul wonhae
maeum sog han guseog spark ga
beonjjeog ileosseo

[chorus]
nareul kkaewo gyeonggohae fire (woo)
hajiman neomu joha
sangsanghae geuui kiss
got a feeling igeon teugbyeolhae (woo)
geuneun ganglyeolhan enjin
meosisseo soljighi
seodureuji ma dadeul
chalnaui gamjeongin geot ppunilae
no no nan neomu jinjihan geolyo
geogjeonginji jiltunji fire
woo
ihaehae chungbunhi
woo
naman bol su ittneun geu fire

[verse 2]
ginjanghan gonggi soge siseoni oga
milgo danggineun yuchihameun beolija
meoliga gaseumi han mogsoliya
geureul jaba
maeum sog han guseog spark ga
beonjjeog ileosseo

[chorus]
nareul kkaewo gyeonggohae fire (woo)
hajiman neomu joha
sangsanghae geuui kiss
got a feeling igeon teugbyeolhae (woo)
geuneun ganglyeolhan enjin
meosisseo soljighi
seodureuji ma dadeul
chalnaui gamjeongin geot ppunilae
no no nan neomu jinjihan geolyo
geogjeonginji jiltunji fire
woo
ihaehae chungbunhi

[bridge]
dangsinui heart chagaun geu mam
eotteohge ttatteusi anajulkka
wanna see, wanna know
jageun i bulkkocheul keuge piwojullae

danger danger
ttulusttu allami gyeonggohae
geogiseo meoreojyeoya hae
no nuh no nuh no nuh
stranger stranger
geuneun nachseolgo wiheomhae
modudeul malligo ittji
no nuh no nuh no nuh

[chorus]
nareul kkaewo gyeonggohae fire (woo)
hajiman neomu joha
sangsanghae geuui kiss
got a feeling igeon teugbyeolhae (woo)
geuneun ganglyeolhan enjin
meosisseo soljighi
seodureuji ma dadeul
chalnaui gamjeongin geot ppunilae
no no nan neomu jinjihan geolyo
geogjeonginji jiltunji fire
woo
ihaehae chungbunhi
woo

"
13,talk-talk,"

[verse 1]
hey, biga naerineun narimyeon
meonjeo geureul gidarigo sipeun geol
yudok siganeun neurige gago
geu sarammaneul geurige hanikka
geu moksoriga eotteonji
eotteon moseube tto na seolleneunji
nuguegedeun yaegihagopeun
neomu akkyeodun bimilseureon story

[pre-chorus]
tok tok tok tok tok tok bissorie
talk talk talk talk talk talk mareul hamyeon
tok tok tok tok tok tok tok daedaphaneun neo

[chorus]
tumyeonghan usan wiro
ttoreureu gulleonaeryeo uri yaegi
nae mamui jageun wiro
neo baro neo baro neo baro neoya
jeo kkonipe yurichange nae gaseume
chokchokhi jeojeo deureo
my love is making me so special

[verse 2]
don’t stop jogeumman deo naeryeojullae
geu saram yaegil deureo jullae
georeoganeun moseupdo wonderful
machi waterfall
mul mareul jul moreuneun geotcheoreom
neomchyeoheureuneun geu sarange
nan maeireul kkum soge hwanhan bit soge
geuui pum soge sarangseureon gibun

[pre-chorus]
tok tok tok tok tok tok bissorie
talk talk talk talk talk talk mareul hamyeon
tok tok tok tok tok tok tok daedaphaneun neo

[chorus]
tumyeonghan usan wiro
ttoreureu gulleonaeryeo uri yaegi
nae mamui jageun wiro
neo baro neo baro neo baro neoya
jeo kkonipe yurichange nae gaseume
chokchokhi jeojeo deureo
my love is making me so special

[bridge]
my baby loves to talk, baby loves to talk
ttaseuhan moksorie yeah yeah
nae maeume tok biga naeryeo tok
ontong geuga tok jeojeo deureo tok
sumyeon wiro bichwojineun geon
ooh yeah yeah (hmm ah)

[outro]
useumyeo geuegero
han bal deo dagaganeun naui moseup (naui moseup)
nollaseo naegero (naegero)
deo dallyeo wa dallyeo wa dallyeoone (oh)
usan arae chokchokhage jeojeun eokkae (oh, yeah)
gamanhi nan gidaeeo (oh gidaeeo)
my love is making me so special

"
14,green-light,"

[verse 1]
here i go
here i go
jeogi jeo bulbiccdeuri
wiheomhae wiheomhae
nun ape ppalgan buri
ajjilhae ajjilhae
seuriri gadeukhan drive
(drive)
three sidongeul georeo
two enjineul balpa
one neoreul hyanghaeseo
i’m coming (woo)

[chorus]
aseulhage kyeojin neoui green light
beep beep
umuljjumuldaeneun sai red light
beep beep
dasi han beon sinhoreul sswa
beep beep
i’m coming
beep beep
i’m coming

i don’t wanna go
i don’t wanna go
i don’t wanna go without you (yeah)
and i don’t wanna go
and i don’t wanna go
and i don’t wanna go without you (yeah)
amudo moreuge turn it on
beep beep
i’m coming
beep beep ba beep beep beep

[verse 2]
don’t know why
don’t know why
jisgujeun jangnancheoreom
hesgallyeo hesgallyeo milgo danggineun geim
heundeullyeo heundeullyeo nan geujeo neol hyanghae
drive (drive)

[pre-chorus]
three sijakdoen jilju
two mokpyoneun hana
one sokdoneun up
i’m coming (woo)

[chorus]
aseulhage kyeojin neoui green light
beep beep
umuljjumuldaeneun sai red light
beep beep
dasi han beon sinhoreul sswa
beep beep
i’m coming
beep beep
i’m coming

i don’t wanna go
i don’t wanna go
i don’t wanna go without you (yeah)
and i don’t wanna go
and i don’t wanna go
and i don’t wanna go without you (yeah)
amudo moreuge turn it on
beep beep
i’m coming
beep beep ba beep beep beep

[bridge]
nal nollage han nice surprise
nal seollege haneun ne eyes
seororeul hyanghan saien no brake
just drive drive drive
hamkkeramyeon eonjedeunji
eodil gado eonjena go
yeongwonhi hamkkehal georago
urin drive drive drive

duryeoumeun jeogi meolli let go
here we go (let’s go)

[chorus]
hancham gidaryeoon neoui green light
beep beep
mangseorimeun eopseo no red light (eopseo no red light)
beep beep
naman aneun dulmanui sign (oh)
beep beep
i’m coming
beep beep (beep beep)
i’m coming (oh)

i don’t wanna go
i don’t wanna go (no)
i don’t wanna go without you (yeah)
and i don’t wanna go
and i don’t wanna go
and i don’t wanna go without you (yeah)
nae mam nogyeobeorin neon green light
beep beep (yeah)
i’m coming
beep beep ba beep beep beep

"
15,paradise,"

[intro]
p-p-p-paradise
p-p-p-paradise

[verse 1]
nal chyeodabonda nal bulleoonda
ne teugyuui hyanggiga
neon dalla waenji moreuge

kkok jabeun i son jangnanseureon kiss
pyohyeonharyeo haebwado
ttak malloneun seolmyeong moshae

[pre-chorus]
eoseo nareul deryeoga
my boo ooh ooh
neowa naui
neverland woo

[chorus]
machi kkumin geot gata pyohyeoni andwae
i modeun sesangeun you
ojik neoran cheonguge meomulgo sipeo
naegeman yeoreojwo you
tonight
hwangholhan ne pume nareul ttaseuhi
yeongwonhi anajwo ojik namanui
p-p-p-paradise

[verse 2]
teukbyeolhan (teukbyeolhan) sarangmaneul
chajassdeon chajaon neol
aega taneun sigan
nae mame (nae mame) nega ssodajin
sungan neon banjjagyeo
naneun dallajyeosseo

[pre-chorus 2]
let me show you
neowa hamkkemyeon joha (joha)
my boo ooh ooh
eotteon gosdo nan alright
eotteon gosdo alright

[chorus]
machi kkumin geot gata pyohyeoni andwae
i modeun sesangeun you
ojik neoran cheonguge meomulgo sipeo
naegeman yeoreojwo you
tonight
hwangholhan ne pume nareul ttaseuhi
yeongwonhi anajwo ojik namanui
p-p-p-paradise

[bridge]
byeolbicci muldeun haneul arae (hey)
neol gadeuk dameun paradise (neol gadeuki)
hoksina kkumilkka duryeowojyeo
bal kkeute dahneun morae wie (hoo hoo)
jeogeodun ireum neowa na
idaero yeongwonhi

[chorus]
machi kkumin geot gata (machi kkum)
pyohyeoni andwae (everywhere)
i modeun sesangeun you
ojik neoran cheonguge (ojik neo)
meomulgo sipeo (oh guys)
naegeman yeoreojwo you
tonight
hwangholhan ne pume nareul ttaseuhi
yeongwonhi anajwo ojik namanui
p-p-p-paradise

[outro]
sangsangman haessdeon
p-p-p-paradise
naegen yuilhan
p-p-p-paradise

"
16,sign,"

[verse 1]
machi gamgi gata na yeori na
nuneul tteobwado jami kkaejil anha
dapdaphae tto heotgichimman
kkumeseodo nan neol where r u?

[pre-chorus]
more and more and more
mo-mo-mo-more and more and more
ipsure mudeun somsatangcheoreom
nogabeoryeo ne saenggage nan

[chorus]
sign sinhoreul bonaejwo
sign ne mameul boyeojwo

[verse 2]
machi ai gachi tteolliji wae
dodohan cheok hae sasireun bandaeji
gwaenhi hanbeon useobolkka
meori sok gominman ssahyeo ga

[pre-chorus 2]
more and more and more
mo-mo-mo-more and more and more
siseoneun ping-pong siganman tick-tock
eojireowo ne nunbichi nal

[chorus 2]
sign sinhoreul bonaejwo
han georeum dagawajwo
sign ne mameul boyeojwo
l.o.v.e. yes, right
sign dalkomhan sangsanghae
jogeumeun aseuraseulhage
sign gamchuji marayo

[bridge]
more and more and more
i see the light
mo-mo-mo-more and more and more
and more and more and more

[chorus]
sign sinhoreul bonaejwo
han georeum dagawajwo
sign ne mameul boyeojwo
l.o.v.e. yes, right
sign dalkomhan sangsanghae
jogeumeun aseuraseulhage
sign gamchuji marayo

[outro]
mangseoriji marayo
l.o.v.e. yes, right

"
17,bump-it,"

[verse 1]
hwachanghan haneureun nunbusyeotgo
teukbyeolhal ge eobseotdeon maeil gateun nare
nan eojjeom ajikdo kkum soginji
allam soril gidarigo isseo
yeah hold up i need my girls for this
jigeum modu jamsi meomchwo listen up
pin jomyeongeul naege matchwo listen up

[pre-chorus]
na igeot cham yugamin geol
i nopeun hil eojjeol geoya
han georeum han georeum
josimhi naeditda mannan
lo lo lo love ah yeah

nega jeomjeom gakkawojyeo
kkumeseo bon geudaeron geoya
jogeum deo jogeum deo
seonmyeonghaejineun geudaeneun
lo lo lo love ah yeah

boy neo jakku useullae so bad
nan neomuna bokjaphae ma head
eotteokhaji na ije what
lay it all on me

[chorus]
haessari naege naerineunde
jigeum baramdo nae deungeul tteomineunde
nege bump it bump it like that
bump it bump it like that

choedaehan cool jayeonseure
dagagadaga ne nuni nareul bol ttae
nege bump it bump it like that
bump it bump it like that

[post-chorus]
na na na na na na na na
yegami joha
na na na na bump it bump it like that
only one

[pre-chorus 2]
seotulge maen nektaido
gwiyeowoseo jakku nuni gane
modeun ge modeun ge
neoraneun oseul ibeumyeon
lo lo lo love ah yeah

jeonbu da boyeo jugin sirheunde
eoneu sae neon nal miso jitge hae
neo ttaeme neo ttaeme
jeoldae mot gamchuneun hana
lo lo lo love ah yeah

boy neon jakku tameul nae
you’re so bad baby
nae mameul neon tamheomhae
i’ve ever had baby
neon tto swipge chaja nae uh
close your eyes for me

[chorus]
haessari naege naerineunde
jigeum baramdo nae deungeul tteomineunde
nege bump it bump it like that
bump it bump it like that

choedaehan cool jayeonseure
dagagadaga ne nuni nareul bol ttae
nege bump it bump it like that
bump it bump it like that

[post-chorus]
na na na na na na na na
yegami joha
na na na na bump it bump it like that

[bridge]
hwachanghan haneuri deo nunbusyeo
teukbyeolhage bitnaneun oneul gateun nare
nan ige kkumimyeon kkaeji anhgil
ttaseuhan ne pume angyeo ijen lose control

naega jigeum haneun yaegil listen up
nunbicheuro malhal teni listen up
yeah i’m about to throw it down
so listen up

[chorus]
haessari ontong naegero
areumdaun geon modu da nae gyeoteuro
when you bump it bump it like that
bump it bump it like that

barameun cool ganjireopge
uri saireul maemdora budeureopge
when you bump it bump it like that
bump it bump it like that

[post-chorus]
na na na na na na na na
yegami joha
na na na na bump it bump it like that

"
18,gee,"

[intro]
uh huh, listen boy
my first love story
my angel and my girls
my sunshine
oh, oh let’s go!

[verse 1]
[서현]
너무 너무 멋져 눈이 눈이 부셔
숨을 못쉬겠어 떨리는걸
gee gee gee gee baby baby baby
gee gee gee gee baby baby baby
[티파니]
oh, 너무 부끄러워 쳐다볼수 없어
사랑에 빠져서 수줍은 girl
gee gee gee gee baby baby baby
gee gee gee gee baby baby baby

[hook]
[윤아] (어떡하죠) [수영]어떡하죠
[윤아] (떨리는 나는) [수영] 떨리는 나는요
(두근 x 4) 두근 두근 거려 밤에 잠도 못 이루죠
[제시카] 나는 나는 바본가봐요
그대 그대밖에 모르는 바보 그래요
그대 보는 날

[verse 2]
[all]
너무 반짝반짝 눈이 부셔 no no no no
너무 깜짝깜짝 놀라 나는 oh oh oh oh oh
너무 자릿자릿 몸이 떨려 gee gee gee gee gee
젖은 눈빛 (oh yeah) 좋은 향기 (oh yeah yeah yeah)
[유리]
오 너무 너무 예뻐 맘이 너무 예뻐
두 눈에 반해서 꼭 집은걸
gee gee gee gee baby baby baby
gee gee gee gee baby baby baby
[써니]
너무나 뜨거워 만질 수가 없어
사랑이 되버려 후끈한걸 (붙드는걸?)
gee gee gee gee baby baby baby
gee gee gee gee baby baby baby

[hook 2]
(어쩌면 좋아) [효연] 어쩌면 좋아요
(수줍은 나는) [효연] 수줍은 나는요
(몰라 x 4) [효연] 몰라 몰라 하며 매일 그대만 그리죠
[태연] 근데 친구들은 말하죠 정말 너는 정말 못말려
바보 하지만 그댈 보는 나

[verse 3]
너무 반짝반짝 눈이 부셔 no no no no
너무 깜짝깜짝 놀라 나는 oh oh oh oh oh
너무 자릿자릿 몸이 떨려 gee gee gee gee gee
젖은 눈빛 (oh yeah) 고운 향기 (oh yeah yeah yeah)
[서현] 말도 못했는 걸 너무 부끄러워 하는 나
[태연] 용기가 없는 걸까 어떡해야 좋은 걸까
[제시카] 두근두근 맘 졸이며 바라보고 있는 나

[outro]
[all]
너무 반짝반짝 눈이 부셔 no no no no
너무 깜짝깜짝 놀라 나는 oh oh oh oh oh
너무 자릿자릿 몸이 떨려 gee gee gee gee gee
젖은 눈빛 (oh yeah) 고운 향기 (oh yeah yeah yeah) (눈이 부셔)
너무 반짝반짝 눈이 부셔 no no no no
너무 깜짝깜짝 놀라 나는 oh oh oh oh oh
너무 자릿자릿 몸이 떨려 gee gee gee gee gee
젖은 눈빛 (oh yeah) 고운 향기 (oh yeah yeah yeah)

"
19,hoot,"

ooh (no no no)
nun kkamppakal sai neon tto check it out
jinaganeun yeojadeul geuman jom bwa
anin cheok mot deureun cheok gashi bakin kouseum
isanghae da da da

jogeumman naege chinjeolhamyeon eottae?
muttukttukan maltu neomu apa nan
ireon ge iksukaejeo ganeun geon jeongmal shireo
soksanghae da da da

eodil cheodabwa? nan yeogi inneunde

neo ttaemune nae maeumeun gabot ipgo
ijen naega masseo julkke
ni hwasareun trouble trouble trouble
nareul noryeosseo
neoneun shoot shoot shoot
naneun hut hut hut

dogi baein ni mare na sangcheo ipgodo
dashi jun du beonjjae chance
neon yeokshi trouble trouble trouble
ttaereul noryeosseo
neoneun shoot shoot shoot
naneun hut hut hut

ah ah

dareun yeojaye hamjeonge puk ppajeottani?
byeonmyeong kkeut neon ajiktto jeongshin mot charigo itji
geu taedoro joeun yeoja mot mannal kkeoda
yeongweonhi neon neon neon

chakkak mara neon kyupiteuga anya (neo marya)

neo ttaemune nae maeumeun gabot ipgo
ijen [sun/all] naega masseo julkke
ni hwasareun trouble trouble trouble
(oh neoneun trouble oh trouble)
nareul noryeosseo
neoneun shoot shoot shoot
naneun hut hut hut

dogi baein ni mare na sangcheo ipgodo
dashi jun du beonjjae chance
(dashi jun du beonjjae chance)
neon yeokshi trouble trouble trouble
(trouble trouble trouble yeah)
ttaereul noryeosseo
neoneun shoot shoot shoot
naneun hut hut hut (oh ooh)

mulsogeseo tteuryeomyeon garaankke
naega mandeun circle neoneun gakjige
mutji anneun mare daedamman tto hae
geuraedo nan neocheoreom hwasareun an ssolkke

(oh yeah yeah)
neo ttaemune nae maeumeun gabot ipgo
ijen naega masseo julkke (ijen naega masseo julkke)
ni hwasareun trouble trouble trouble
nareul noryeosseo
neoneun shoot shoot shoot
naneun hut hut hut

dogi baein ni mare na sangcheo ipgodo
(ay ay yeah, oh oh)
dashi jun du beonjjae chance
neon yeokshi trouble trouble trouble
(neon yeokshi trouble trouble)
ttaereul noryeosseo
neoneun shoot shoot shoot
naneun hut hut hut

"
20,flower-power,"

[tiffany] hikari to yami no mayonaka weekend
dancing floor scream and shout sekira de human nature
[taeyeon] kawasu suisen wo me to me keiki no border
asobi de sagaseta koi wa adabana
[hyoyeon] ah ah ah [sooyoung] im not gonna
[hyoyeon] ah ah ah [sooyoung] im not gonna
[sunny] nari ni koto beat mimi mo kanda cheers im telling you adabana
[jessica] aketeta yume atte miru na no ne do you wanna be my lover
[seohyun] tsukiagete kirameita glass wall
musuu no awa ga kage ya gaaru
[yoona] hajikete wa kiete yuku koi wo
mabushiku raito de terashita
[all] dare mo ga butterfly butta spider (yeah ahh)
amai kaori to flavor (oh flavor flower)
butterfly butta spider (yeah ahh)
kokoro madowasu color (oh color flower)
flower, [yuri] hakanaku koi ga
flower, [seohyun] ayashiku saita
[taeeyon] kamen wo shite jibun keshite tadashita human nature
[seohyun] hontou no jibun ga dance yami wo saita laser
[sunny] atte ni narenai ga dekinai adabana
[jessica] ano ko ni mo smile hito nomi wo serve do you wanna be my lover
[all] do you wanna be my lover
do you wanna be my lover
[yuri] tsukiagete kirameita glass wall
musuu no awa ga kage ya gaaru
[sooyoung] mukitou na kansei no uzu wo
mabushiku raito terashita
[all] dare mo ga butterfly butta spider (yeah ahh)
amai kotoba no wana (oh flavor flower)
butterfly butta spider (yeah ahh)
wana ni kakatta (oh color flower)
flower, [yuri] tokimeite ima
flower, [yuri] ayashiku saita
[sunny] hito ni yotte yuraruteitai
[tiffany] dont stop dj kono mama all night
[hyoyeon] wasuretai wa hibi no zenbu
[taeyeon] me ni mienai hane nobashi teki
[all] dare mo ga butterfly butta spider (yeah ahh)
amai kaori to flavor (oh flavor flower)
butterfly butta spider (yeah ahh)
kokoro madowasu color (oh color flower)
[all] flower hakanaku koi ga
flower ayashiku saita
flower tokimeite ima
flower ayashiku saita
flower

"
21,chain-reaction,"

action
chain reaction, action action
chain reaction, action action
yasashiku sa reruto chotto
yasashiku naru no
fuan’na me o sa reruto (sa reruto)
fuan ni naru no
dandan you’re loving me
dandan i’m loving you
rensa shite ku kanjō no rarī
ichaga ichaga ga ni ni naru kankei
nanka ja manzoku dekinai dakara
tōshindai yori choppiri
ōkina ai tewatashi de kakezan-chū
baby ding-dong hirogaru chain reaction
uketotta ai de ch-changing my mind
kara sashidashu ai de ch-changing your mind
ai ga ai o yobu chain reaction
sunao na omoi o kiku to
sunao ni naru no
kakehiki wa shinaide
zuru kashikoku natchau
dandan you’re loving me
dandan i’m loving you
eien no kanjō no rarī
itsuka sekai mo kaete shimau wa
anata no hāto janainara
tōshindai yori choppiri
ōkina ai rī shite kakezan-chū
baby ding-dong hirogaru chain reaction
uketotta ai de ch-changing my mind
kara sashidashu ai de ch-changing your mind
ai ga ai o yobu chain reaction
oh oh chain reaction oh oh
tebanasu yūki no nai (oh baby)
semai kokoro ni (are you ready?)
shimaeru saizu no shiawase wa chīsai
hito kara hito e
love to iu nano virus ga
densen shite all over the world
sō wa ra hito kara hito kara hito kara hito e
baby ding-dong hirogaru chain reaction
uketotta ai de ch-changing my mind
kara sashidashu ai de ch-changing your mind
ai ga ai o yobu chain reaction
chain reaction (oh the chain reaction)
chain reaction (oh the chain reaction)
chain reaction (oh the chain reaction)
chain reaction (oh the chain reaction)
chain reaction (oh the chain reaction)
chain reaction (oh the chain reaction)

"
22,divine,"

[taeyeon] oh~ [sunny] oh~
[jessica] amarini mo moroi no ne kimochi wa tayasuku yurete
yogaakeru to kieru kotae sagashite teru
[tiffany] tada tachihadakaru kono crossroad michishirube ni naru starlight
oshiete hoshä« no ikubeki basho o
[yoona] donani tåkute [hyoyeon] kujikesåde mo
[sooyoung] tenmei o matteru [seohyun] kore ga destiny
[taeyeon] todoroki o utsu aranami ni marude
muryokude chä«sana watashidakedo
[seohyun] umi sae kitto warete soko ni michiwotsukuru
[tiffany] itsunohika [jessica] we can be divine [tiffany] woo~
[seohyun] hieta tsuchi no ue o mo hadashi de aruite iku
anata no move nukumori ga sasae ni naru
[tiffany] (youâre always by my side)
[taeyeon] naze hitori de umareta no ni deaubeku shite deau
anata wa dare yori mo watashi o shitteru
[sooyoung] tachimukatte yuku [yuri] okina fate ni
[sunny] anata tonaraba [tiffany] tsuyoku nareru
[seohyun] kowaimono nado nakatta hazunanoni
ima wa anata o ushinaitakunai
[jessica] kumono tsukiba hikari taerususono himattewa
[taeyeon] sayonara wa iwanaide
[sunny] sorezore no michi [sooyoung] aka reta sonotoki
[seohyun] kitto omoidasu nodeshou kono negai
[taeyeon] tomoni ayunda michinori o
[tiffany] akashi ni shiyou eien ni
[jessica] we are always one~ ([tiffany] we are always one~ )
oh~ oh woah~
[all] todoruku yåna aranami o mae ni
watashitachi nani ga dekiru to iu nodarou
kono konan o sotto [tiffany/all] yorisoi mukaeyou
[taeyeon] shi einjiteru [all] we can be divine
[tiffany] omoi wa hitotsu [jessica] we can be divine

"
23,bad-girl,"

(intro)
oh oh oh oh oh
oh oh oh oh oh
oh oh oh oh oh
[yuri]kanpeki na bad girl
oh oh oh oh oh
oh oh oh oh oh
oh oh oh oh oh
[seohyun]kanpeki na bad girl yo

(verse i)
[tiffany]watashi no secret, shitteita nara
anata wa sou kitto, odorokun janai?
[sooyoung]donna jidai mo, kagayaku my style
hoka no dare ni mo mane dekinai wa

(chorus)
[jessica]kono himitsu, oshiete ageru
[seohyun]oshiete ageru
[sunny]hora misete agerual
[yoona]alright
[taeyeon]mou kakugo de kiteru?
[sooyoung]mou kakugo de kiteru?
[tiffany]sugu toriko ni naru
[seohyun]toriko ni naru
(refrain i)
oh oh oh oh oh
oh oh oh oh oh
oh oh oh oh oh
[sooyoung]kanpeki na bad girl yo
oh oh oh oh oh
oh oh oh oh oh
oh oh oh oh oh
[hyoyeon]kanpeki na bad girl yo
[jessica]so tell me whatchu wanna do?

(verse ii)
[yuri]souzou ijou no feeling, machi ga inai desho?
watashi dake no rule, futsuu ja iya nano
[sunny]muzukashiku nai wa, sunao na dake
anadoranai de yo tada tsuite kite

(chorus)
[jessica]kono himitsu, oshiete ageru
[seohyun]oshiete ageru
[sunny]hora misete ageru
[yoona]alright
[taeyeon]mou kakugo de kiteru?
[sooyoung]mou kakugo de kiteru?
[tiffany]sugu toriko ni naru
[seohyun]toriko ni naru
(refrain ii)
oh oh oh oh oh
oh oh oh oh oh
oh oh oh oh oh
[jessica]kanpeki na bad girl yo
oh oh oh oh oh
oh oh oh oh oh
oh oh oh oh oh
[sunny]kanpeki na bad girl yo

[pre-bridge]
[jessica]so tell me whatchu wanna do?
[tiffany]boy whatchu wanna do?
[jessica]so tell me whatchu wanna do?
[jessica]oh whatchu wanna do boy, what you wanna want
tell me what you want

[bridge]
[hyoyeon]watashi no secret, shitteita nara
anata wa sou kitto

(chorus)
[jessica]kono himitsu, oshiete ageru
[seohyun]oshiete ageru
[sunny]hora misete ageru
[yoona]alright
[taeyeon]mou kakugo de kiteru?
[sooyoung]mou kakugo de kiteru?
[tiffany]sugu toriko ni naru
[seohyun]toriko ni naru
(last refrain)
oh oh oh oh oh
oh oh oh oh oh
[sunny]hora misete ageru
oh oh oh oh oh
[yoona]kanpeki na bad girl yo
[taeyeon]~~~~~~~~
oh oh oh oh oh
[tiffany]sugu toriko ni naru
oh oh oh oh oh
oh oh oh oh oh
[taeyeon]kanpeki na bad girl yo
[tiffany]souzou ijou no feeling, machi ga inai desho?
oh oh oh oh oh
[jessica] whoa...
[sunny]hora misete ageru
oh oh oh oh oh
oh oh oh oh oh
[jessica]kanpeki na bad girl yo
[taeyeon]~~~~~~~~
[taeyeon]muzukashiku nai wa, sunao na dake
[sooyoung]sugu toriko ni naru
[seohyun]kanpeki na bad girl yo

"
