,0,1
10,first-time,"

[verse 1]
정말 몰라 이렇게 설레
까만 밤을 하얗게
지샌 적은 처음이죠
손잡고 걸어요

[verse 2]
under the starry sky
아무리 봐도 부족해
아침 눈 뜰 때 내 생각하나요
좋은 걸 보면 나를 떠올리나요
나처럼 문득 혼자 웃나요

[chorus]
말해줘요 처음인가요
나만큼요 빠진 거 맞죠
다 알고 싶어요
내 맘이 그대보다
깊은 건 아닌지 바보처럼요

[verse 3]
매일 배워요 조금씩
서로를 알게 되고
기쁨들이 늘었죠
사랑인가요
눈 보고 말할 때
난 너무 솔직해져요
아이가 돼 버리죠
예뻐져요 매일이 새로워
한 번도 이런 적은 없었던걸요
그대의 매일도 이런가요

[chorus]
말해줘요 처음인가요
나만큼요 빠진 거 맞죠
다 알고 싶어요
내 맘이 그대보다
깊은 건 아닌지 바보처럼요

[verse 4]
우린 결국 하나죠
somehow in someway
처음이길 또 끝이기를 원해
완전할 순 없죠 반쪽처럼요
서로를 채워요 가득히

[chorus]
말해줘요 처음인가요
나만큼요 빠진 거 맞죠
다 알고 싶어요
내 맘이 그대보다
깊은 건 아닌지 바보처럼요

[outro]
today i realized how much
i really love you for the first time

"
11,rose-scent-breeze,"

[verse 1]
더 이상 아무 말도 못하고
눈을 감고 있지만
내 눈을 또 바라보면 울기에
너무 진한 아픔이라고

[verse 2]
지난 날 그 약속의 책에
추억이란 말하면
그렇게 서로 한 미소로
내 곁에 멀어져 갈때

[chorus]
장미꽃 향기는 바람에 날리고
서러운 한숨도 허공에
흩혀져 잡을 수 없네
그대의 멀어지는 모습
그대로 더 이상 잡을 수 없네

[verse 3]
지금 나 그 약속 이제는
추억의 이름 말하면
그렇게 서로 한 미소로
내 곁에 멀어져 갈때

[chorus]
장미꽃 향기는 바람에 날리고
서로운 한숨도 허공에
흩혀져 잡을 수 없네
그대의 멀어지는 모습
그대로 더 이상 잡을 수 없네

[pre-chorus]
처음듣는 약속은
그대만을 보아줘

[chorus]
장미꽃 향기는 바람에 날리고
서로운 약속도 허공에
흩혀져 잡을 수 없네
그대의 멀어지는 모습
그대로 더 이상 잡을 수 없네

[outro]
더 이상 잡을 수 없네

"
12,dumb-dumb,"original [intro] dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb [verse 1] 너 땜에 하루 종일 고민하지만 널 어떡해야 좋을지 잘 모르겠어 난 oh baby, baby, baby, baby, baby.. you play me, play me, play me, play me, play me [verse 2] 그 눈빛은 날 아찔하고 헷갈리게 해 내 이성적인 감각들을 흩어지게 해 oh baby, baby, baby, baby, baby.. you crazy, crazy, crazy, crazy, crazy [pre-chorus] 마네킹 인형처럼 하나부터 열까지 다 어색하지 평소같이 하면 되는데 또 너만 보면 시작되는 바보 같은 춤 [chorus] 눈 코 입 표정도 팔 다리 걸음도 내 말을 듣지 않죠 (dumb, dumb, dumb, dumb dumb, dumb, dumb, dumb) 심장의 떨림도 날뛰는 기분도 맘대로 되질 않죠 (dumb, dumb, dumb, dumb dumb, dumb, dumb, dumb) dumb, dumb, dumb- dumb, dumb- dumb, dumb, dumb, dumb dumb, dumb, dumb- dumb, dumb- dumb, dumb, dumb, dumb dumb, dumb, dumb- dumb, dumb- dumb, dumb, dumb, dumb dumb, dumb, dumb- dumb, dumb- dumb, dumb, dumb, dumb [verse 4] 낭만적인 영화를 난 꿈꿔왔지만 네 사랑은 내 손에 늘 땀을 쥐게 해 oh baby, baby, baby, baby, baby you make me crazy, crazy, crazy, crazy, hey [pre-chorus] 마네킹 인형처럼 하나부터 열까지 다 어색하지 평소같이 하면 되는데 또 너만 보면 시작되는 바보 같은 춤 dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb dumb [verse 5] you need to “beat it” that boy michael jackson ”bad” 난 너의 “billie jean”이 아냐 don’t you “leave me alone” 하지만 애매한 반응 난 원해 “black or white” 포기 못해 나의 “man in the mirror” “why you wanna trip on me” 넌 너무 짓궂지 boy, you make me “scream” 너에게 왜 이러지 하긴 너의 “love"" 정말 ""never felt so good” 그건 아마 짜릿하다 못해 watching the “thriller” [verse 6] 난 너에게서 헤어날 수 없나 봐 미워도 싫지가 않잖아 저 언니처럼 되고 싶은데 넌 자꾸 나를 귀엽다고 하는 걸까 왜 [vesre 7] 남동생 로봇처럼 하나부터 열까지 다 어색하지 어떡하지 고장 났나 봐 숨을 쉬는 방법도 다 까먹었어 나 [chorus] 눈 코 입 표정도 팔 다리 걸음도 내 말을 듣지 않죠 dumb dumb dumb dumb dumb dumb 심장의 떨림도 날뛰는 기분도 맘대로 되질 않죠 dumb dumb dumb dumb dumb dumb dumb, dumb, dumb- dumb, dumb- dumb, dumb, dumb, dumb dumb, dumb, dumb- dumb, dumb- dumb, dumb, dumb, dumb dumb, dumb, dumb- dumb, dumb- dumb, dumb, dumb, dumb dumb, dumb, dumb- dumb, dumb- dumb, dumb, dumb, dumb dumb, dumb-"
13,huff-n-puff,"

[intro]
hey yo
knock knock
거기 누구 없나요?
knock knock
여긴 어디인가요?

[verse 1]
어느 햇살 좋은 오후 나른히 넘긴
책장 속 예쁘고 이상한 그림
문득 손이 멈춰졌어요
날 보고 살랑살랑 빨리 오라오라 손짓해
나도 모르게 점점
빨려 들어가게 됐어요

[verse 2]
이상한 나라의 입구는 험했죠
숨을 헐떡이며 저는 도착했죠
빙글빙글 꽃들 춤추는
우당탕탕 토끼들 싸우는

[chorus]
huff n puff 숨이 헉헉 뛰어봐도
내가 작아서 폴짝 뛰어 나무를 타고
세상을 둘러봤죠
huff n puff 꿈 속 같은 신기루 여전히
멀어서 땀방울을 반짝이며
저는 달렸던 거죠

knock knock
거기 누구 없나요
knock knock
여긴 어디인가요
(are you ready?)

[verse 3]
이 그림의 뒷장까지
저는 달려가 보았죠
보라색 하늘과 분홍의 시냇물

[verse 4]
살금살금 지나요 몬스터
oh my god 그가 눈을 떠버려
우당탕탕 얼른 도망쳐 도망쳐
왠지 나 알던 곳 같아
친한 친구들이었던 것 같아
어디 숨어있니

[chorus]
huff n puff 숨이 헉헉 뛰어봐도
내가 작아서 폴짝 뛰어 나무를 타고
세상을 둘러봤죠
huff n puff 꿈 속 같은 신기루 여전히
멀어서 땀방울을 반짝이며
저는 달렸던 거죠

[verse 5]
i don’t know why
왜 모두 사라졌어?
내 기억들은 그대로인데
i don’t know why
자 놀리지 마요
어디들 숨었니 hey

[chorus]
huff n puff 숨이 헉헉 뛰어봐도
내가 작아서 폴짝 뛰어 나무를 타고
세상을 둘러봤죠
huff n puff 꿈 속 같은 신기루 여전히
멀어서 땀방울을 반짝이며
저는 달렸던 거죠

[outro]
knock knock
거기 누구 없나요?
knock knock
여긴 어디인가요?
knock knock baby
knock knock knock knock yeah
knock knock baby

"
14,campfire,"

[intro: joy]
hey ey
hey hey ye ye

[verse 1: seulgi]
아쉬움 가득한 이런 맘인데
지는 sunlight 어떡해
좀 더 깊고 솔직한 나를 말해
너에게 다가가고 싶은데

[verse 2: joy, wendy]
너를 알기 전에 나는 어떤 애였는지
감명 깊게 읽은 책은 뭐였는지
한동안 짜릿한 가슴 뛰게
한 순간들도 다

[verse 3: irene, yeri]
판도라의 상자일지 모르겠지
웬만해선 듣기 힘든 talking
알듯 말듯 미소 뒤에 감추어진
맘의 소릴 밤새도록 talking

[chorus: wendy, irene]
밤 하늘 아래 campfire
그대 어깨에 기대 난
둘 만을 위한 campfire
불꽃 속에 담은 night
조금 빨개진 내 볼을 감싼 그대 손이
타닥타닥 나무 향기 타는 소리
내 눈에 비친 campfire
기억해 줘 오늘 밤

[verse 4: joy]
oh 더 뭐가 필요해
이건 둘만의 진실게임
거짓말은 no oh oh 절대 no oh
쓸데없이 감춰 왜

[verse 5: irene, wendy]
그대가 제일 좋아하는 계절은 또 뭔지
네 방 안의 보물 1호 어떤 건지
한 번쯤 상상한
머릿속의 난 어땠는지 다

[verse 6: yeri, wendy]
달콤한 네 목소리에 녹아드는
내 마음은 코코아 속 마시멜로
부드러운 춤을 추는 뜨거운 저
모닥불에 전해보는 마음은
for you

[chorus: seulgi, joy]
밤 하늘 아래 campfire
그대 어깨에 기대 난
둘 만을 위한 campfire
불꽃 속에 담은 night
조금 빨개진 내 볼을 감싼 그대 손
이 타닥타닥 나무 향기 타는 소리
내 눈에 비친 campfire
기억해 줘 오늘 밤

[verse 7: irene, yeri]
유행하는 영화보다 멋있다는 장소보다
네 얘기를 듣고 싶어 저 하늘의 별빛처럼
더 멀거나 생각보다 가깝거나 내 눈에는
똑같이 다 반짝거릴 뿐인 걸
yeah let me hear it one time
아무도 듣지 못한 그의 속 맘

[chorus: joy, irene]
밤 하늘 아래 campfire
그대 어깨에 기대 난
둘 만을 위한 campfire
불꽃 속에 담은 night
조금 빨개진 내 볼을 감싼 그대 손이
타닥타닥 나무 향기 타는 소리
내 눈에 비친 campfire
기억해 줘 오늘 밤

[chorus: wendy, yeri]
밤 하늘 아래 campfire
둘 만을 위한 campfire
조금 빨개진 내 볼을 감싼 그대 손이
타닥타닥 나무 향기 타는 소리
너무 특별한 campfire
기억해 줘 오늘 밤
밤 하늘 아래 campfire

"
15,oh-boy,"

[intro]
oh boy
oh boy
oh boy
oh boy

[verse 1]
oh boy 날 비춘 햇빛 oh boy
모두 네 눈빛 oh boy
넌 너무 눈이 부셔 hey
oh boy 귓가에 살며시
oh boy 달콤한 목소리
oh boy 잠든 날 깨워준 너

[verse 2]
배운 적 없었던 말로 입을 열고
오직 널 담으려 감은 눈을 뜨고
나조차 정말 몰랐던 날 발견한 걸

[chorus]
꿈에 그려온 환상 속
그가 날 찾아와 찾아와 찾아와
또 말없이 다가와 숨 멎는 미소만
넌 내게 깜짝 난 눈만 깜박
입술 닿을 듯 시간이 멈춘 순간
내 안으로 새로운 계절이 불어와

oh boy
oh boy
oh boy
oh boy

oh boy (숨겨진 나를 깨워줄래)
oh boy (눈부신 네게 눈을 뜰 때)
oh boy (어제완 다른 세상이 돼)

[verse 3]
oh boy 마치 퍼즐처럼
oh boy 한 조각이 없던
oh boy 날 완벽히 맞춘 너야
익숙한 세상이 왠지 특별하게
네가 날 불러서 전부 아름답게
놀라운 이런 감정은 난 처음인데

[chorus]
꿈에 그려온 환상 속
그가 날 찾아와 찾아와 찾아와
또 말없이 다가와 숨 멎는 미소만
넌 내게 깜짝 난 눈만 깜박
입술 닿을 듯 시간이 멈춘 순간
내 안으로 새로운 계절이 불어와

oh boy (숨겨진 나를 깨워줄래)
oh boy (눈부신 네게 눈을 뜰 때)
oh boy (어제완 다른 세상이 돼)

[verse 4]
oh 운명은 살짝 부족해 이건 기적인 걸
꿈보다 멋진 현실 앞에
더 이상 잠들지 못해
처음 깨어난 이 맘을
말로는 표현 못해
나만을 봐줘 나의 그대

[outro]
작은 속삭임 하나에 긴
꿈을 벗어나 벗어나 벗어나
넌 지긋한 눈빛과 따뜻한 미소만
참 낯선 향기 또 네 목소리
날 바라보는 네 눈을 바라본 나
왜 이름도 몰랐던 꽃으로 피어나

oh boy (숨겨진 나를 깨워줄래)
oh boy (눈부신 네게 눈을 뜰 때)
oh boy (어제완 다른 세상이 돼)

oh boy

"
16,time-slip,"

[verse 1: seulgi, joy]
깨기엔 씻기엔 칙칙한 monday
(날씨 이상해)
저 모닝벨에도 눈 떠지질 않네
(마냥 피곤해)

[verse 2: wendy]
꿈 속을 헤매기에 완벽한 morning
꿀 같은 단잠에 스르르륵 빠지네

[verse 3: yeri, irene]
자꾸 깊이깊이 빨려 들어
폭신폭신 감겨오는 이불 파도 속에
stay in bed today 황홀한 꿈결 속에

[chorus: wendy]
눈을 감으면 time slip
잠결에 취해
미끄러져가 time slip
또 다른 세계로
눈을 감으면 time slip
어디든 best place
미끄러져 i love it

[post-chorus: joy, irene]
꼭 끌어안은 베개는
어느새 네 넓은 품 (baby here we go)
oh no mama don’t wake me up
절대 깨기 싫은 꿈
침대 밖의 저 세상은
빠르게 돌아갈 뿐 (baby here we go)
아주 조금만 1, 2, 3
아니 딱 10분만 더
다른 세계로, 어디든 best place

[verse 4: wendy, seulgi]
얼마만큼이 지났을까
영원이었던 것만 같아
따뜻했던 꿈 속에서
다시 너를 만날 수 있어

[verse 5: yeri, joy, seulgi, irene]
자꾸 깊이깊이 빨려 들어
폭신폭신 감겨오는 이불 파도 속에
1분, 2분, 3분, 4분 눈 떠보면
34분 어떡해 i don’t care
stay in bed today 황홀한 꿈결 속에
stay in bed today 황홀한 꿈결 속에

[chorus: seulgi]
눈을 감으면 time slip
잠결에 취해
미끄러져가 time slip
또 다른 세계로
눈을 감으면 time slip
어디든 best place
미끄러져 i love it

[post-chorus: wendy, yeri]
갑갑하던 저 천장은
어느새 하얀 구름 (baby here we go)
oh no mama don’t wake me up
절대 깨기 싫은 꿈
이 순간만은 모든 게
내가 상상한대로 (baby here we go)
아주 조금만 1, 2, 3
아니 딱 10분만 더

[verse 6: seulgi, wendy]
나른한 시간 감각 속에서
저기 real world 점점 아득해져
내 맘이 원한 멋진 모든 게
눈 감으면 여기에 oh

[post-chorus: irene, joy]
꼭 끌어안은 베개는
어느새 네 넓은 품 (baby here we go)
oh no mama don’t wake me up
절대 깨기 싫은 꿈
침대 밖의 저 세상은
빠르게 돌아갈 뿐 (baby here we go)
아주 조금만 1, 2, 3
아니 딱 10분만 더

[outro: wendy, joy]
baby here we go
baby here we go
baby here we go
baby here we go

"
17,day-1,"[verse 1: joy, seulgi] 맨 처음 교복을 입던 날처럼 어색한 기분과 들뜬 마음 어젯밤 갑작스런 네 고백에 나 사실 한 시간도 못 잤어 [pre-chorus: irene, yeri] 어제완 다른 사이 친구는 이제 그만 근데 말이야 부탁 있어 약속해줘 [chorus: wendy] kiss kiss kiss 단 하루도 빼먹지 말고 love love love 잠들기 전 꼭 속삭여줘 네가 원한 만큼 내가 기다린 만큼 마음 다해 안아줘 아껴줘 [verse 2: wendy] 그 동안 넌 너무 티가 났지만 그게 날 더욱 설레게 했어 [pre-chorus: yeri, irene] 처음 잡는 너의 손 촉촉한 떨림 속 나도 몰래 두근거려 더워져요 [chorus: seulgi] kiss kiss kiss 단 하루도 빼먹지 말고 love love love 잠들기 전 꼭 속삭여줘 네가 원한 만큼 내가 기다린 만큼 마음 다해 안아줘 oh yeah [bridge: joy, seulgi] 어제보다 오늘 오늘보다 내일 마음이 더욱 커져갔음 해 yeah 혼자 외롭지 않게 둘이 슬프지 않게 네 옆에 붙어있을게 [chorus: wendy] step by step 둘이서 걷는 길이 좋아 딴딴딴 둘만 아는 노래도 좋아 혹시 오랜 시간 지나도 습관 말고 진심으로 온 맘 다해 아껴줘 [outro: joy] 시간이 너무 아까워 내일 또 만나고 싶어 네가 원한 만큼 내가 기다린 만큼 마음 다해 안아줘 사랑해"
18,cool-world,"

[verse 1: seulgi, joy]
잘 어울리는 옷을 꺼냈어
미리 정해 둔 약속 그런 건
없지만 이 밤이 아름다워서
세상의 소음들 잠시 닫을게
헤드폰을 끼고 얼음 입 안에 하나 물고
이 길을 나설 테니까 자유롭게

[pre-chorus: wendy, yeri]
좀 다르게 느껴 좀 다르게 봐
사람들 속에 겉도는 듯해도
날 사랑해서 내가 나다워서
이 시간들이 더 아름다운 거야

[chorus: irene]
cool world cool world 나만의 것
cool world cool world 나만의 꿈
cool world cool world 나만의 것
cool world cool world

[verse 2: wendy, irene]
아끼던 구두를 신을까 생각해
원하는 곳에 데려다 준다고 하잖아
오즈의 도로시처럼 나
세상의 시선들 잠시 가릴게
마음대로 꾸민 멋진 파티를 시작할래
맨 처음 널 초대할게 사실 말이야

[pre-chorus: joy, seulgi]
좀 다르게 느껴 좀 다르게 봐
사람들 속에 겉도는 듯해도
날 사랑해서 내가 나다워서
이 시간들이 더 아름다운 거야

[chorus: yeri]
cool world cool world 나만의 것
cool world cool world 나만의 꿈
cool world cool world 나만의 것
cool world cool world

[bridge: joy, irene, seulgi, wendy]
어디에서도 낯선 너라면
여기에 널 위한 자릴 비울게
만난 적 없었지만 아주 가까이
있다는 그런 느낌이 느껴지지 않니
나의 cool world cool world
나의 cool world cool world

[pre-chorus: joy, irene, seulgi, wendy]
좀 다르게 느껴 좀 다르게 봐
사람들 속에 겉도는 듯해도
날 사랑해서 내가 나다워서
이 시간들이 더 아름다운 거야

좀 다르게 느껴 좀 다르게 봐
더 다르단 건 특별한 거라고
날 사랑해서 내가 나다워서
난 최고의 친구가 돼 나에겐

[chorus]
cool world cool world 나만의 것
cool world cool world 나만의 꿈
cool world cool world 나만의 것
cool world cool world

"
19,power-up,"

레드벨벳의 power up 가사

[intro: all]
ba-banana ba-ba-banana-nana
ba-banana ba-ba-banana-nana
ba-banana ba-ba-banana-nana
ba-banana ba-ba-banana-nana

[verse 1: irene, yeri, seulgi]
oh 아무것도 안 했는데
왜 시간은 벌써 3시
아이스 아메리카노 마셔도
왜 더 후끈후끈하니

[refrain: joy, seulgi]
태양은 우릴 놀리고
아스팔트 온도 50도 (wow)
원해요 에너지
차갑거나 아예 뜨겁게

[pre-chorus: wendy]
summer magic
반짝인 그 ocean 위로
난 벌써 날아

[chorus: all]
go! go! airplane!
번개처럼 날아라
카우아이 파도 속
나를 던져 버리게
이예이예 이예이예이예이예
let’s power up!
까맣게 다 타버릴 거예요

[post-chorus: all]
ba-banana ba-ba-banana-nana
ba-banana ba-ba-banana-nana
ba-banana ba-ba-banana-nana ba
let’s power up!
놀 때 제일 신나니까요

[verse 2: joy, irene, wendy]
oh 좋아하는 걸 원해봐요
i want it, i want it, want it, want it yeah
매일 그대 열정은 타오르죠
i’ll take it, i’ll take it, take it, take it yeah

[refrain: yeri, wendy]
그런 게 우리의 천재적인 파워야
즉흥적 본능적 맞아 그게 필요해
떠나요 오늘 밤
짜릿함을 찾으러 level up

[pre-chorus: seulgi]
엔진 소리 들뜬 맘의
background music 봐! 벌써 날아

[chorus 2: all]
go! go! airplane!
태양 위로 날아라
diving to the sky
완전 소름 돋았어
이예이예 이예이예이예이예
let’s power up!
까맣게 다 타버릴 거예요

go! go! airplane!
번개처럼 날아라
카우아이 파도 속
나를 던져 버리게
이예이예 이예이예이예이예
let’s power up!
까맣게 다 타버릴 거예요

[post-chorus: all]
ba-banana ba-ba-banana-nana
ba-banana ba-ba-banana-nana
ba-banana ba-ba-banana-nana
ba-banana ba-ba-banana-nana ba
let’s power up!
놀 때 제일 신나니까요 (yeah yeah yeah yeah yeah!)

[bridge: wendy, irene, seulgi, joy]
선생님은 내게 말씀하셨죠 (uh, uh)
놀 때도 일할 때도 즐겁게 해 (right)
그래 난 유달리 반짝거렸죠 (uh)
뜨거움도 새로움도 it’s mine

[chorus 3: all]
go! go! airplane!
번개처럼 날아라
카우아이 파도 속
나를 던져 버리게
이예이예 이예이예이예이예
let’s power up! (yeah, yeah)
까맣게 다 타버릴 거예요 (yeah, yeah, yeah!)

go! go! airplane!
태양 위로 날아라
diving to the sky
완전 소름 돋았어 (yeah yeah yeah yeah!)
이예이예 이예이예이예이예
let’s power up!
까맣게 다 타버릴 거예요

[post-chorus: all]
ba-banana ba-ba-banana-nana
ba-banana ba-ba-banana-nana
ba-banana ba-ba-banana-nana ba
let’s power up!
놀 때 제일 신나니까요

"
20,with-you,"

레드벨벳의 한 여름의 크리스마스 가사

하얀 모래 위에 우리 둘
꼭 마치 눈이 덮인 풍경 같아
눈부신 태양 아래 그을린
빨간 코끝이 루돌프 같아 (hoo!)

when i’m with you
when i’m with you
한 여름 속에 크리스마스 같아
when i’m with you
when i’m with you
기다려왔던 선물들 같아

yeah 네가 찰랑찰랑
내 맘에 차올라
너란 파도에 오른 요트 같아
달린 기분 상쾌도 하다
이 설레임 사이로
종소리 울려 종소리 울려
나의 머릿속 네 목소리로
저기 멀리 빨간 등대도
트리처럼 보여서
소원을 빌고 싶어지는 걸

when i’m with you
when i’m with you
한 여름 속에 크리스마스 같아
when i’m with you
when i’m with you
기다려왔던 선물들 같아

with you with you
with you with you
이 여름이 가도
with you with you
with you with you
우리 둘이 그대로이길

하얀 첫눈 같은 별빛들
그 아래 너와 나의 입맞춤

꿈만 같아

when i’m with you
when i’m with you
한 여름 속에 크리스마스 같아
when i’m with you
when i’m with you
기다려왔던 선물들 같아

when i’m with you
when i’m with you
한 여름 속에 크리스마스 같아
when i’m with you
when i’m with you
설렘 가득한 선물들 같아

산타클로스 계신다면
제 소원은 있잖아요
oh oh oh oh oh
oh oh oh oh oh
다가오는 모든 여름에도
함께 있게 해 주세요
oh oh oh oh oh
울지 않을게요

with you with you
with you with you
with you with you
with you with you

한 여름 크리스마스 yeah
when i’m with you

"
21,mosquito,"

레드벨벳의 mosquito 가사

불 꺼진 방엔 언제 또 들어왔니?
마치 넌 mosquito (진동소리)
마치 넌 mosquito (무슨일이야?)
마치 넌 mosquito (너 자꾸 이러기야?)

신경이 바짝 곤두선 채 너를 어떡할까 고민 중
평화로운 나의 시간을 아주 단숨에 깨버린 너 no
내 맘속 깊숙이, woop woop woop, 돌아다니다
찾을 땐 숨어버리지 날 자꾸 맴도는 넌 mosquito, -squito

잠이 들려고 할 때 울린 진동소리
이 밤에 또 무슨 일야? 너 자꾸 이러기야?

아무 사이 아닌데 왜 또 그런 식으로 농담을 해 ah ooh
혹시나 한 마음이 들었던 나는 또 뭐가 돼? uh huh
넌 너무 가벼워 oh oh oh oh 날아가 버릴 듯 oh oh oh oh
재미없어 난 멈춰줄래? oh oh

잠이 들려고 할 때 울린 진동소리
이 밤에 또 무슨 일야? 너 자꾸 이러기야?

간지러운 사인 거기까지 넌 나빠 해롭지
마치 넌 mosquito (nanananana-)
너는 mosquito (zzzzzz-)
자꾸 선을 넘어 너는 자꾸
선을 넘어 넘어 매너없이 oh!

진지한 척 목소리엔 온통 장난이 가득해 (ah ooh)
일방적인 네 말이 기계음같이 막 윙윙대 (uh huh)
눈을 꼭 감아도 oh oh oh oh 두 귀를 막아도 oh oh oh oh
항상 나타나 귀찮게 해 oh oh

잠이 들려고 할 때 울린 진동소리
이 밤에 또 무슨 일야? 너 자꾸 이러기야?

간지러운 사인 거기까지 넌 나빠 해롭지
마치 넌 mosquito (nanananana-)
너는 mosquito (zzzzzz-)
자꾸 선을 넘어 너는 자꾸
선을 넘어 넘어 매너없이 oh!

가깝다고 느꼈어 그래서 더 다가가면 넌 늘 사라져
그 맘에 없는 말도 다신 속지 않을 테니 알아둬
더 이상은 내게 제멋대로 굴지 마

간지러운 사인 거기까지 넌 나빠 해롭지
마치 넌 mosquito (nanananana-)
너는 mosquito (zzzzzz-)
자꾸 선을 넘어 너는 자꾸
선을 넘어 넘어 매너없이 oh!

"
22,hit-that-drum,"

레드벨벳의 hit that drum 가사

woo!
yeah

두근두근 내 맘을 두드려놓고
자꾸만 도망가는 네 등 뒤로
가슴속에 난타라도 하는 듯이
oh 뭐니 뭐니 내가 왜 이러니

그저 발만 동동 약이 올라
용용 아무래도 이대로는 안되겠어
땀이 맺혀 송송 내 심장이
콩콩 안달 나서 어쩔 줄을 모르겠어 (hit it!)

이랬다저랬다 내 심장 두드려
투둥탁 투둥탁
boom boom boom hit that drum
클났다 클났다 클났다 저기요
우당탕 우당탕
boom boom boom hit that drum
난나난난나 난나난난나
난나나 난리나
난나난난나 난나난난나
난나나 난리나
난나난난나 난나난난나
난나나 난리나
난나난난나 난나난난나
boom boom boom hit that drum

여기저기 두드리고 다니다가
그러다간 천벌받지 너라는 아이
하지만 널 마주하면 보란 듯이
울려대는 바보 같은 심장소리

하늘 위로 둥둥 날아올라 붕붕
이러다가 큰일 나지 아니겠어
두근두근 쿵쿵 내 귓속이 붐붐
정신없어 이젠 나도 모르겠어 (hit it!)

이랬다저랬다 내 심장 두드려
투둥탁 투둥탁
boom boom boom hit that drum
클났다 클났다 클났다 저기요
우당탕 우당탕
boom boom boom hit that drum
난나난난나 난나난난나
난나나 난리나
난나난난나 난나난난나
난나나 난리나
난나난난나 난나난난나
난나나 난리나
난나난난나 난나난난나
boom boom boom hit that

나의 drummer boy
벅차오르는 심장소리를 들어줘
가면 갈수록 점점 강해져
터질 것 같아 play my drum!
자꾸 날 흔들어놔 자꾸 날 흔들어놔 boy
자꾸 날 흔들어놔 자꾸 날 흔들어놔 boy
자꾸 날 흔들어놔 자꾸 날 흔들어놔 boy
자꾸 날 흔들어놔 (yeah hey)
3 2 1 play it!

이랬다저랬다 내 심장 두드려
투둥탁 투둥탁
boom boom boom hit that drum (yeah!)
클났다 클났다 클났다 저기요
우당탕 우당탕
boom boom boom hit that drum
난나난난나 난나난난나
난나나 난리나
난나난난나 난나난난나
난나나 난리나
난나난난나 난나난난나
난나나 난리나
난나난난나 난나난난나
boom boom boom hit that drum

"
23,blue-lemonade,"

레드벨벳의 blue lemonade 가사

hmm... ah...
yeah yeah

(pop pop pop) ah ah ah ah ah ooh ah
(pop pop pop) ah ah ah ah ah ooh ah

정말 투명해
너와 내 눈빛 멈춘 그 사이
파도가 밀려오네
살짝 푸른빛이 돌고 입엔 상큼함이 퍼져

내 마음을 흔들어 저 병에 담긴 탄산수처럼
또 내 안에 낯선 느낌 좀 더 너를 따라줘 oh you

컵 한가득 달짝지근 바다 향이 나 (pop pop)
갓 따온 lemon을 짜 넣은 것처럼 (pop pop)
나 감출 수 없어 네가 좋은 걸 (pop pop)
파란이 일어나 널 만난 그 순간 (pop pop)
(pop pop pop) ah ah ah ah ah ooh ah
(pop pop pop) ah ah ah ah ah ooh ah

또 토끼 눈이 돼 난
네가 가까워지고 그럴 때마다
따끔한 전기가 막 여기저기 지나가

hmm 차가워 또 짜릿해
이건 내가 바라왔던 그런 사랑이야 분명

단둘이서 이 여름을 남김없이 마시고 싶어 (둘이서)
함께라면 어디든지 온통 너로 물들어 with you (눈이 부셔 beautiful)

컵 한가득 달짝지근 바다 향이 나 (pop pop)
갓 따온 lemon을 짜 넣은 것처럼 (pop pop)
나 감출 수 없어 네가 좋은 걸 (pop pop)
파란이 일어나 널 만난 그 순간 (pop pop)
(pop pop pop) ah ah ah ah ah ooh ah
(pop pop pop) ah ah ah ah ah ooh ah

hmm... (yeah)
it’s alright, yeah (또 alright)

네 눈에 비친 내 모습 (yeah yeah hey)
널 향한 내 맘 짙은 blue yeah yeah
yeah hey (pop pop)
oh whoa, ooh yeah (yeah yeah yeah)

컵 한가득 달짝지근 바다 향이 나 (바다 향이 나) (pop pop)
삼켜도 차올라 곧 넘칠 것처럼 (yeah yeah oh) (pop pop)
나 말해야겠어 네가 좋은 걸 (좋은 걸) (pop pop)
파란이 일어나 널 안은 그 순간
(pop pop pop) ah ah ah ah ah ooh ah
(pop pop pop) ah ah ah ah ah ooh ah

정말 완벽해 더 바랄 게 없지 이렇게 둘이
여름밤 내 입안에 녹아드는 우리 사랑이란 느낌

"
